WALIS AAR ID,Is this datapoint public?,Reference(s),IGSN,Sample ID,Analysis ID,Reported ID,Date of analysis,Laboratory name,Sample Type,Taxonomy,Sample position,Whole-Rock?,Grain Size (μm),Carbonate (%),Fraction (μm),Notes and comments on sample quality,Collection Context,Depth of burial (m),Accepted?,Reason for rejection,Reported Latitude,Reported Longitude,Latitude (decimal degrees),Longitude (decimal degrees),Are Lat/Long estimated?,Original elevation datum used,Elevation measurement method,Reported elevation (m),Reported elevation uncertainty (m),Elevation above MSL (m),Elevation uncertainty used (m),Elevation comments,Age is Older/Equal/Younger than,Marine Isotopic Stage,Comments/details on MIS designation,Reported age (ka),Reported age uncertainty (±2σ) (ka),Current Annual Mean Temperature (°C),Preparation procedure,Method of chromatography,Stationary phase of the column,Number of replicates (samples),Number of sample replicates (injections),Ratio type,Pyrolysis experiment available,Level of uncertainty,Aspartic,Aspartic uncertainty,Glutamic,Glutamic uncertainty,Serine,Serine uncertainty,Alanine,Alanine uncertainty,Valine,Valine uncertainty,*A/I,*A/I uncertainty,Leucine,Leucine uncertainty,Notes/Comments,Independent age constraints available?,Calibration data available?,Are free AAR ratios available?,Level of uncertainty free AAR,Aspartic (free AAR),Aspartic uncertainty (free AAR),Glutamic (free AAR),Glutamic uncertainty (free AAR),Serine (free AAR),Serine uncertainty (free AAR),Alanine (free AAR),Alanine uncertainty (free AAR),Valine (free AAR),Valine uncertainty (free AAR),*A/I (free AAR),*A/I uncertainty (free AAR),Leucine (free AAR),Leucine uncertainty (free AAR),Notes/Comments free AAR,Calibration method,Amino Acid age equation,Calibration laboratory,Calibration laboratory ID,Calibration reference,Calibration D/L value,Calibration D/L value uncertainty (±1σ),Calibration age (ka),Calibration age (ka) uncertainty (±1σ),Independent age choice,Independent age method,Independent age laboratory,Independent age laboratory ID,Independent age result,Independent age reference,U-Series age constraint,ESR age constraint,Luminescence age constraint,Stratigraphic age constraint,Record created by,Record updated by,Last Update
126,1,"Pillans, 1983
 Ryan et al., 2020",,PI83-017,PI83-017-001,BJP-033,,Unknown,wood fragment ,,wood fragment,No,,,,,Wood sample collected from lignite overlying Rapanui Terrace,unknown,Yes,,,,-39.600730,174.304671,No,, ,N/A,N/A,N/A,N/A,,Equal to,MIS 5a,,80.00,,,Analytical methods as described by Lee et al (1976) except no desalting step,modified Technicon amino acid auto-analyzer,,,,peak area,No.,1-sigma,,,,,,,,,,,0.030,,,,"Age determined by extent of isoleucine epimerisation and calibrated against wood samples closely underlying the rhyolitic Rangitawa tephra, fission-track dated at 370,000 +/- 50,000 15 km NE of Hawera. See Pillans & Kohn, 1981. ",No,Yes,No,N/A,,,,,,,,,,,,,,,,"From publication: The calibration method of age determination was employed using a mean D/L ratio of 0.112 and a mean age of 400,000 yr for four wood samples from the lignite at locality 3 [see samples PI83-01, 02, 03, 04]. An initial D/L ratio of 0.01 was assumed for all calculations and is based on analysis of yong radiocarbon-dated samples. A value of 0.86 for the equilibrium constant for isoleucine epimerization in wood was determined by Lee et al (1976) and was used in this study. Substitution of these values in the integrated rate equation for AAR (see Bada and Schroeder, 1972) yields an in situ forward rate constant KL = 2.59 x 10-7 yr-1 [see publication for super- and sub-script], wich was then used to calculate ages for all other samples. This calculation assumes that all samples have had similar diagenetic histories (particularly temperature) and that no contamination is present. Because all samples were deeply buried and lie within a climatically and geologically uniform region and because the dates are stratigraphically consistent, these assumptions appear reasonable. No attempt was made to restrict analyses to a single tree species.

AAR Calibration samples: BJP-029, BJP-028, BJP-027, BJP-026",integrated rate equation,,,1084,0.112,,370.00,50.000,,,,,,,,,,,Deirdre Ryan,Deirdre Ryan,2020-06-12 17:41:48
540,1,"Rampton, 1988",,RA88-001,RA88-001-001,33Z3A,,"Department of Geology and Chemistry, University of Alberta",wood,,,No,,,,,peat from the base of an assumed lacustrine sequence,unknown,Yes,,,,69.893867,-128.520539,No,Mean Sea Level / General definition, ,N/A,N/A,N/A,N/A,"The elevation was not stated, but it is likely not more than 10 m.",Equal to,MIS 5,"The ratios were low, so it was presumed that this unit corresponds to the last interglacial.",,,,,unknown,,,,,,1-sigma,,,,,,,,,,,0.140,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,Evan Gowan,2021-09-10 08:03:25
541,1,"Rampton, 1988",,RA88-001,RA88-001-002,33Z3B,,"Department of Geology and Chemistry, University of Alberta",wood,,,No,,,,,peat from the base of an assumed lacustrine sequence,unknown,Yes,,,,69.893867,-128.520539,No,Mean Sea Level / General definition, ,N/A,N/A,N/A,N/A,"The elevation was not stated, but it is likely not more than 10 m.",Equal to,MIS 5,"The ratios were low, so it was presumed that this unit corresponds to the last interglacial.",,,,,unknown,,,,,,1-sigma,,,,,,,,,,,0.150,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,Evan Gowan,2021-09-10 08:03:08
542,1,"Rampton, 1988",,RA88-002,RA88-002-001,33Z7A,,"Department of Geology and Chemistry, University of Alberta",wood,,,No,,,,,Peat with snail shells near the base of a presumed lacustrine sequence. Within an ice wedge.,unknown,Yes,,,,69.893867,-128.520539,No,Mean Sea Level / General definition, ,N/A,N/A,N/A,N/A,"The elevation was not stated, but it is likely not more than 10 m.",Equal to,MIS 5,"The ratios were low, so it was presumed that this unit corresponds to the last interglacial.",,,,,unknown,,,,,,1-sigma,,,,,,,,,,,0.120,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,,2021-09-10 08:02:54
543,1,"Rampton, 1988",,RA88-002,RA88-002-002,33Z7B,,"Department of Geology and Chemistry, University of Alberta",wood,,,No,,,,,Peat with snail shells near the base of a presumed lacustrine sequence. Within an ice wedge.,unknown,Yes,,,,69.893867,-128.520539,No,Mean Sea Level / General definition, ,N/A,N/A,N/A,N/A,"The elevation was not stated, but it is likely not more than 10 m.",Equal to,MIS 5,"The ratios were low, so it was presumed that this unit corresponds to the last interglacial.",,,,,unknown,,,,,,1-sigma,,,,,,,,,,,0.100,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,,2021-09-10 08:04:27
226,1,"Rockwell et al., 1992
 Thompson and Creveling, 2021",,RK92-001,RK92-001-001,DJH-23 + TRH-15,,,Mollusk,Protothaca,,No,,,,,,Not reported,Yes,,,,34.4675398,-120.2674989,,, ,,,,,,Equal to,MIS 5c,,,,,,Not reported,,,,,,,,,,,,,,,0.25,0.03,0.31,0.03,0.39,0.05,A/I value listed is a total value. Free A/I values were also listed in the table in the reporting paper. The authors also discuss that the AAR samples completed on Protothaca may be inconclusive when distinguishing MIS 5 substages.,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
227,1,"Rockwell et al., 1992
 Thompson and Creveling, 2021",,RK92-002,RK92-002-001,DJH-38 P,,,Mollusk,Protothaca,,No,,,,,,Not reported,Yes,,,,34.4675398,-120.2674989,,, ,,,,,,Equal to,MIS 5c,,,,,,Not reported,,,,,,,,,,,,,,,0.36,,0.36,,0.64,,A/I value listed is a total value. Free A/I values were also listed in the table in the reporting paper. The authors also discuss that the AAR samples completed on Protothaca may be inconclusive when distinguishing MIS 5 substages. The authors indicate that this sample may have been thermally affected due to it's placement adjacent to the Santa Ynez fault.,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
228,1,"Rockwell et al., 1992
 Thompson and Creveling, 2021",,RK92-003,RK92-003-001,DJH-38 S,,,Mollusk,Saxidomus,,No,,,,,,Not reported,Yes,,,,34.4675398,-120.2674989,,, ,,,,,,Equal to,MIS 5c,,,,,,Not reported,,,,,,,,,,,,,,,0.39,0.02,0.48,,0.62,0.03,A/I value listed is a total value. Free A/I values were also listed in the table in the reporting paper.,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
229,1,"Rockwell et al., 1992
 Thompson and Creveling, 2021",,RK92-004,RK92-004-001,DJH-20 + TRH-18 P,,,Mollusk,Protothaca,,No,,,,,,Not reported,Yes,,,,34.4675398,-120.2674989,,, ,,,,,,Equal to,MIS 5a,,,,,,Not reported,,,,,,,,,,,,,,,0.25,0.03,0.32,0.03,0.4,0.05,A/I value listed is a total value. Free A/I values were also listed in the table in the reporting paper.,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
230,1,"Rockwell et al., 1992
 Thompson and Creveling, 2021",,RK92-005,RK92-005-001,DJH-20 + TRH-18 S,,,Mollusk,Saxidomus,,No,,,,,,Not reported,Yes,,,,34.4675398,-120.2674989,,, ,,,,,,Equal to,MIS 5a,,,,,,Not reported,,,,,,,,,,,,,,,0.26,0.01,,,0.42,0.01,,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
231,1,"Rockwell et al., 1992
 Thompson and Creveling, 2021",,RK92-006,RK92-006-001,DJH-20 + TRH-18 M,,,Mollusk,Macoma,,No,,,,,,Not reported,Yes,,,,34.4675398,-120.2674989,,, ,,,,,,Equal to,MIS 5a,,,,,,Not reported,,,,,,,,,,,,,,,0.225,0.02,,,0.405,0.02,"Free, not total, A/I values was listed in the table in the reporting paper.",No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
232,1,"Rockwell et al., 1992
 Thompson and Creveling, 2021",,RK92-007,RK92-007-001,Arroyo Hondo P,,,Mollusk,Protothaca,,No,,,,,,Not reported,Yes,,,,34.4675398,-120.2674989,,, ,,,,,,Equal to,MIS 5a,,,,,,Not reported,,,,,,,,,,,,,,,0.26,,,,0.42,,,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
233,1,"Rockwell et al., 1992
 Thompson and Creveling, 2021",,RK92-008,RK92-008-001,Arroyo Hondo S,,,Mollusk,Saxidomus,,No,,,,,,Not reported,Yes,,,,34.4675398,-120.2674989,,, ,,,,,,Equal to,MIS 5a,,,,,,Not reported,,,,,,,,,,,,,,,0.23,0.02,,,0.38,0.04,,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
234,1,"Rockwell et al., 1992
 Thompson and Creveling, 2021",,RK92-009,RK92-009-001,COJO P,,,Mollusk,Protothaca,,No,,,,,,Not reported,Yes,,,,34.4675398,-120.2674989,,, ,,,,,,Equal to,MIS 5a,,,,,,Not reported,,,,,,,,,,,,,,,0.23,0.03,0.36,0.07,0.38,0.05,A/I value listed is a total value. Free A/I values were also listed in the table in the reporting paper.,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
235,1,"Rockwell et al., 1992
 Thompson and Creveling, 2021",,RK92-010,RK92-010-001,COJO S,,,Mollusk,Saxidomus,,No,,,,,,Not reported,Yes,,,,34.4675398,-120.2674989,,, ,,,,,,Equal to,MIS 5a,,,,,,Not reported,,,,,,,,,,,,,,,0.23,0.02,,,0.35,0.04,,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
236,1,"Rockwell et al., 1992
 Thompson and Creveling, 2021",,RK92-011,RK92-011-001,COJO M,,,Mollusk,Macoma,,No,,,,,,Not reported,Yes,,,,34.4675398,-120.2674989,,, ,,,,,,Equal to,MIS 5a,,,,,,Not reported,,,,,,,,,,,,,,,0.23,0.02,0.25,,0.4,0.02,A/I value listed is a total value. Free A/I values were also listed in the table in the reporting paper.,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
237,1,"Rockwell et al., 1992
 Thompson and Creveling, 2021",,RK92-012,RK92-012-001,DJH-79,,,Mollusk,Protothaca,,No,,,,,,Not reported,Yes,,,,34.4675398,-120.2674989,,, ,,,,,,Equal to,MIS 5a,,,,,,Not reported,,,,,,,,,,,,,,,0.3,0.01,0.37,,0.48,0,A/I value listed is a total value. Free A/I values were also listed in the table in the reporting paper.,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
3,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-001,RU89-001-001,n/a,,University of Alberta,sea snail,Buccinanops Sp,body-whorl,No,,,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",Reworked beach gravels containing whole shells,unknown,Yes,,,,-40.670567,-62.482378,,, ,12.50,0.50,12.50,2.8,"Datam relative to mean present day sea level. Spring mean tide is reported at 2 m and the mean neap tide is reported as 1.5 m. Error is the combination of 20% of the reported elevation of 12.5 m (2.5 m) plus 1.2 m (the thickness of the unit, since it is not clear if they measured from the top or bottom of the outcrop), plus the 0.5 m reported uncertainty of the elevation measurment plus 0.6 m (half of the thickness of the beach deposit)",Equal to,MIS 5,Assumed to be MIS 5 or younger according to Rutter et al 1989,,,,"analytical method of Rutter et al., 1979",unknown,,3,,peak area,,N/A,0.490,,,,,,,,,,,,0.290,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,Evan Gowan,2020-03-17 23:46:35
8,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-002,RU89-002-001,n/a,,University of Alberta,bivalve mollusc,Pitar rostrata,beak area or umbo,No,,,,,Reworked beach gravels containing whole shells,unknown,Yes,,,,-40.670567,-62.482378,,Mean Sea Level / General definition,Not reported,12.50,0.50,12.50,2.88,"Datam relative to mean present day sea level. Spring mean tide is reported at 2 m and the mean neap tide is reported as 1.5 m. Error is the combination of 20% of the reported elevation of 12.5 m (2.5 m) plus 1.2 m (the thickness of the unit, since it is not clear if they measured from the top or bottom of the outcrop), plus the 0.5 m reported uncertainty of the elevation measurment plus 0.6 m (half of the thickness of the beach deposit)",Equal to,MIS 5e,Assumed to be MIS 5 or younger according to Rutter et al 1989,,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,1-sigma,0.590,,,,,,,,,,,,0.400,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,Evan Gowan,2020-03-17 23:46:08
9,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-003,RU89-003-001,n/a,,,sea snail,Zidona dufresnei,body-whorl,No,,,,,Reworked beach gravels containing whole shells,unknown,Yes,,,,-40.670567,-62.482378,Yes,Mean Sea Level / General definition,Not reported,12.50,0.50,12.50,2.88,"Datam relative to mean present day sea level. Spring mean tide is reported at 2 m and the mean neap tide is reported as 1.5 m. Error is the combination of 20% of the reported elevation of 12.5 m (2.5 m) plus 1.2 m (the thickness of the unit, since it is not clear if they measured from the top or bottom of the outcrop), plus the 0.5 m reported uncertainty of the elevation measurment plus 0.6 m (half of the thickness of the beach deposit)",Equal to,MIS 5e,Assumed to be MIS 5 or younger according to Rutter et al 1989,,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,1-sigma,0.540,,,,,,,,,,,,0.480,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-17 23:45:32
10,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-004,RU89-004-001,n/a,,University of Alberta,bivalve mollusc,Mytilus edulus,beak area or umbo,No,,,,whole shells,sand containing whole shells in living position,7-8 m,Yes,,,,-40.793297,-62.283477,Yes,Mean Sea Level / General definition,Not reported,1.50,0,1.50,2,"Samples were taken from about 1 m above the bottom of a beach deposit unit, about 2 m above sea level according to the sketch in the paper. Elevation uncertainty is based on 20% of the elevation of the top of the outcrop, which is 10 m (2 m).",Older than,MIS 1,"Rutter et al considered the deposit to be Pleistocene in age, without assigning a MIS.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,1-sigma,0.800,,,,,,,,,,,,0.770,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-17 23:57:35
11,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-005,RU89-005-001,n/a,,University of Alberta,bivalve mollusc,Pitar rostrata,beak area or umbo,No,,,,whole shells,sand containing whole shells in living position,7-8 m,Yes,,,,-40.793297,-62.283477,Yes,Mean Sea Level / General definition,Not reported,2,0,2,2,"Samples were taken from about 1 m above the bottom of a beach deposit unit, about 2 m above sea level according to the sketch in the paper. Elevation uncertainty is based on 20% of the elevation of the top of the outcrop, which is 10 m (2 m).",Older than,MIS 1,"Rutter et al considered the deposit to be Pleistocene in age, without assigning a MIS.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.650,,,,,,,,,,0.550,,,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-17 23:58:44
12,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-006,RU89-006-001,n/a,,University of Alberta,bivalve mollusc,Mytilus edulus,beak area or umbo,No,,,,,beach gravels,1.5-5 m,Yes,,,,-40.817168,-64.782236,Yes,Mean Sea Level / General definition,Not reported,11.00,0.00,11.00,5.20,"Spring mean tide is reported at 8 m and the mean neap tide is reported as 5 m. Elevation of the outcrop is reported as 11 m, though it is not clear whether this refers to the top, bottom, or middle of the section.  The section is about 4.4 m thick, with the bottom 3 m being a beach gravel (the sea level indicator), according to a sketch from the paper. The uncertainty is the combination of a 20% error from the elevation measurement (2.2 m), half the thickness of the beach deposit (1.5 m), and the uncertainty due to the thickness of the outcrop (4.4 m)",Equal to,MIS 5e,"Based on ESR dates, it should be MIS 5 in age.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.440,,,,,,,,,,,,0.120,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 00:22:30
13,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-007,RU89-007-001,n/a,,University of Alberta,bivalve mollusc,Chlamys patriae,beak area or umbo,No,,,,,beach gravels,1.5-5 m,Yes,,,,-40.817168,-64.782236,Yes,Mean Sea Level / General definition,Not reported,11.00,0.00,11.00,5.20,"Spring mean tide is reported at 8 m and the mean neap tide is reported as 5 m. Elevation of the outcrop is reported as 11 m, though it is not clear whether this refers to the top, bottom, or middle of the section.  The section is about 4.4 m thick, with the bottom 3 m being a beach gravel (the sea level indicator), according to a sketch from the paper. The uncertainty is the combination of a 20% error from the elevation measurement (2.2 m), half the thickness of the beach deposit (1.5 m), and the uncertainty due to the thickness of the outcrop (4.4 m)",Equal to,MIS 5e,"Based on ESR dates, it should be MIS 5 in age.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.500,,,,,,,,,,,,0.610,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 00:23:29
14,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-008,RU89-008-001,n/a,,University of Alberta,bivalve mollusc,Aulacomya magellanica,beak area or umbo,No,,,,,beach gravels,1.5-5 m,Yes,,,,-40.817168,-64.782236,Yes,Mean Sea Level / General definition,Not reported,11.00,0.00,11.00,5.20,"Spring mean tide is reported at 8 m and the mean neap tide is reported as 5 m. Elevation of the outcrop is reported as 11 m, though it is not clear whether this refers to the top, bottom, or middle of the section.  The section is about 4.4 m thick, with the bottom 3 m being a beach gravel (the sea level indicator), according to a sketch from the paper. The uncertainty is the combination of a 20% error from the elevation measurement (2.2 m), half the thickness of the beach deposit (1.5 m), and the uncertainty due to the thickness of the outcrop (4.4 m)",Equal to,MIS 5e,"Based on ESR dates, it should be MIS 5 in age.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.570,,,,,,,,,,,,0.320,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 00:24:00
15,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-009,RU89-009-001,n/a,,University of Alberta,bivalve mollusc,Samarangia exalbida,beak area or umbo,No,,,,,beach gravels,1.5-5 m,Yes,,,,-40.817168,-64.782236,Yes,Mean Sea Level / General definition,Not reported,11.00,0.00,11.00,5.20,"Spring mean tide is reported at 8 m and the mean neap tide is reported as 5 m. Elevation of the outcrop is reported as 11 m, though it is not clear whether this refers to the top, bottom, or middle of the section.  The section is about 4.4 m thick, with the bottom 3 m being a beach gravel (the sea level indicator), according to a sketch from the paper. The uncertainty is the combination of a 20% error from the elevation measurement (2.2 m), half the thickness of the beach deposit (1.5 m), and the uncertainty due to the thickness of the outcrop (4.4 m)",Equal to,MIS 5e,"Based on ESR dates, it should be MIS 5 in age.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.660,,,,,,,,,,,,0.500,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 00:24:28
16,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-010,RU89-010-001,n/a,,University of Alberta,bivalve mollusc,Samarangia exalbida,beak area or umbo,No,,,,,beach gravels,1.5-5 m,Yes,,,,-40.817168,-64.782236,Yes,Mean Sea Level / General definition,Not reported,11.00,0.00,11.00,5.20,"Spring mean tide is reported at 8 m and the mean neap tide is reported as 5 m. Elevation of the outcrop is reported as 11 m, though it is not clear whether this refers to the top, bottom, or middle of the section.  The section is about 4.4 m thick, with the bottom 3 m being a beach gravel (the sea level indicator), according to a sketch from the paper. The uncertainty is the combination of a 20% error from the elevation measurement (2.2 m), half the thickness of the beach deposit (1.5 m), and the uncertainty due to the thickness of the outcrop (4.4 m)",Equal to,MIS 5e,"Based on ESR dates, it should be MIS 5 in age.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.680,,,,,,,,,,,,,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 00:24:54
17,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-011,RU89-011-001,n/a,,University of Alberta,bivalve mollusc,Amiantis purpurata,beak area or umbo,No,,,,,beach gravels,1.5-5 m,Yes,,,,-40.817168,-64.782236,Yes,Mean Sea Level / General definition,Not reported,11.00,0.00,11.00,5.20,"Spring mean tide is reported at 8 m and the mean neap tide is reported as 5 m. Elevation of the outcrop is reported as 11 m, though it is not clear whether this refers to the top, bottom, or middle of the section.  The section is about 4.4 m thick, with the bottom 3 m being a beach gravel (the sea level indicator), according to a sketch from the paper. The uncertainty is the combination of a 20% error from the elevation measurement (2.2 m), half the thickness of the beach deposit (1.5 m), and the uncertainty due to the thickness of the outcrop (4.4 m)",Equal to,MIS 5e,"Based on ESR dates, it should be MIS 5 in age.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.750,,,,,,,,,,,,0.680,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 00:25:28
18,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-012,RU89-012-001,n/a,,University of Alberta,bivalve mollusc,Crepidula dilatata,beak area or umbo,No,,,,,beach gravels,1.5-5 m,Yes,,,,-40.817168,-64.782236,Yes,Mean Sea Level / General definition,Not reported,11.00,0.00,11.00,5.20,"Spring mean tide is reported at 8 m and the mean neap tide is reported as 5 m. Elevation of the outcrop is reported as 11 m, though it is not clear whether this refers to the top, bottom, or middle of the section.  The section is about 4.4 m thick, with the bottom 3 m being a beach gravel (the sea level indicator), according to a sketch from the paper. The uncertainty is the combination of a 20% error from the elevation measurement (2.2 m), half the thickness of the beach deposit (1.5 m), and the uncertainty due to the thickness of the outcrop (4.4 m)",Equal to,MIS 5e,"Based on ESR dates, it should be MIS 5 in age.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.810,,,,,,,,,,,,0.760,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 00:26:08
19,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-013,RU89-013-001,n/a,,University of Alberta,bivalve mollusc,Amiantis purpurata,beak area or umbo,No,,,,,beach gravels,0-3 m,Yes,,,,-40.791888,-64.860934,Yes,Mean Sea Level / General definition,Not reported,11.00,0.00,13.5,4.7,"The sample was taken from the upper 3 m of an 8 m section of beach gravel. The section was described as being ""approximately 11 m"", though it is not clear if it refers to the top or bottom of the section. The elevation incorporates this uncertainty. The uncertainty also includes 20% of the reported elevation (2.2 m).",Equal to,MIS 5e,"Based on similar ratios of beaches at the same elevation in this area, it was inferred to be MIS 5.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.440,,,,,,,,,,,,0.390,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 00:46:14
